Record Type,Constituent ID,Type,Text
1E,45186448,CELL,12973386418
1E,45186448,EMAIL,fakeporteremail90372896@indigov.us
1E,45186449,HOME,14172639599
1E,45186449,CELL,17319515818
1E,45186449,EMAIL,fakeporteremail90372898@indigov.us
1E,45186450,HOME,14441877428
1E,45186450,CELL,14438621318
1E,45186450,EMAIL,fakeporteremail90372900@indigov.us
1E,45186451,HOME,17451815978
1E,45186451,CELL,14281456654
1E,45186451,EMAIL,fakeporteremail90372902@indigov.us
1E,45186452,HOME,15743913569
1E,45186452,CELL,19948946974
1E,45186452,EMAIL,fakeporteremail90372904@indigov.us
1E,45186453,HOME,13987384367
1E,45186453,CELL,14785348998
1E,45186453,EMAIL,fakeporteremail90372906@indigov.us
1E,45186454,HOME,15892451754
1E,45186454,CELL,12311669249
1E,45186454,EMAIL,fakeporteremail90372908@indigov.us
1E,45186455,HOME,15986219251
1E,45186455,CELL,14256684544
1E,45186455,EMAIL,fakeporteremail90372910@indigov.us
1E,45186456,HOME,16268765627
1E,45186456,CELL,15681544367
1E,45186456,EMAIL,fakeporteremail90372912@indigov.us
1E,45186457,HOME,19628872165
1E,45186457,CELL,16653834881
1E,45186457,EMAIL,fakeporteremail90372914@indigov.us
1E,45186459,HOME,14643838334
1E,45186459,CELL,16389689873
1E,45186459,EMAIL,fakeporteremail90372918@indigov.us
1E,45186460,HOME,17225291316
1E,45186460,CELL,19883621213
1E,45186461,HOME,13738553473
1E,45186461,CELL,18264469781
1E,45186462,HOME,16771372152
1E,45186462,CELL,17979676778
1E,45186462,EMAIL,fakeporteremail90372924@indigov.us
1E,45186463,HOME,18487196141
1E,45186463,CELL,18935884629
1E,45186464,HOME,19457799611
1E,45186464,CELL,11564216968
1E,45186464,EMAIL,fakeporteremail90372928@indigov.us
1E,45186465,HOME,17917734956
1E,45186465,CELL,19992616331
1E,45186465,EMAIL,fakeporteremail90372930@indigov.us
1E,45186466,HOME,16822333237
1E,45186466,CELL,16469427421
1E,45186466,EMAIL,fakeporteremail90372932@indigov.us
1E,45186467,CELL,13862198838
1E,45186468,HOME,14312848747
1E,45186468,CELL,13556159296
1E,45186468,EMAIL,fakeporteremail90372936@indigov.us
1E,45186469,HOME,15175156932
1E,45186469,CELL,19484413953
1E,45186469,EMAIL,fakeporteremail90372938@indigov.us
1E,45186470,HOME,13779811494
1E,45186470,CELL,18529721532
1E,45186470,EMAIL,fakeporteremail90372940@indigov.us
1E,45186471,HOME,15838939641
1E,45186471,CELL,12219751246
1E,45186471,EMAIL,fakeporteremail90372942@indigov.us
1E,45186472,HOME,11397616766
1E,45186472,CELL,12478166385
1E,45186472,EMAIL,fakeporteremail90372944@indigov.us
1E,45186473,HOME,19297457499
1E,45186473,CELL,16285321932
1E,45186474,HOME,16136992618
1E,45186474,CELL,15476722997
1E,45186474,EMAIL,fakeporteremail90372948@indigov.us
1E,45186475,HOME,13544965959
1E,45186475,CELL,14584926771
1E,45186476,HOME,13399425568
1E,45186476,CELL,14895753467
1E,45186477,HOME,13496667941
1E,45186477,CELL,17232599497
1E,45186477,EMAIL,fakeporteremail90372954@indigov.us
1E,45186478,HOME,15138685243
1E,45186478,CELL,11986273197
1E,45186479,HOME,19886866945
1E,45186479,CELL,12765985617
1E,45186479,EMAIL,fakeporteremail90372958@indigov.us
1E,45186480,HOME,16835347449
1E,45186480,CELL,19779257912
1E,45186480,EMAIL,fakeporteremail90372960@indigov.us
1E,45186481,HOME,14915398935
1E,45186481,CELL,13621717144
1E,45186481,EMAIL,fakeporteremail90372962@indigov.us
1E,45186482,HOME,17527334241
1E,45186482,CELL,16583641469
1E,45186482,EMAIL,fakeporteremail90372964@indigov.us
1E,45186483,HOME,15771427592
1E,45186483,CELL,16764269677
1E,45186483,EMAIL,fakeporteremail90372966@indigov.us
1E,45186484,HOME,15665384525
1E,45186484,CELL,14867538562
1E,45186484,EMAIL,fakeporteremail90372968@indigov.us
1E,45186485,HOME,11453441751
1E,45186485,CELL,12455862848
1E,45186485,EMAIL,fakeporteremail90372970@indigov.us
1E,45186486,HOME,11352223688
1E,45186486,CELL,15326798737
1E,45186486,EMAIL,fakeporteremail90372972@indigov.us
1E,45186487,HOME,15686277241
1E,45186487,CELL,18317984976
1E,45186487,EMAIL,fakeporteremail90372974@indigov.us
1E,45186488,HOME,18924731929
1E,45186488,CELL,12692594189
1E,45186489,HOME,19497187745
1E,45186489,CELL,16885942567
1E,45186490,HOME,17198268982
1E,45186490,CELL,15223768188
1E,45186490,EMAIL,fakeporteremail90372980@indigov.us
1E,45186491,HOME,12585413377
1E,45186491,CELL,12848915239
1E,45186491,EMAIL,fakeporteremail90372982@indigov.us
1E,45186492,HOME,18491568269
1E,45186492,CELL,19465629192
1E,45186492,EMAIL,fakeporteremail90372984@indigov.us
1E,45186493,HOME,19466147181
1E,45186493,CELL,12315271173
1E,45186493,EMAIL,fakeporteremail90372986@indigov.us
1E,45186494,HOME,16952688239
1E,45186494,CELL,13286151841
1E,45186494,EMAIL,fakeporteremail90372988@indigov.us
1E,45186495,HOME,13215171399
1E,45186495,CELL,14451667488
1E,45186496,HOME,17372159589
1E,45186496,CELL,16717963248
1E,45186496,EMAIL,fakeporteremail90372992@indigov.us
1E,45186497,HOME,17477843768
1E,45186497,CELL,18278387767
1E,45186497,EMAIL,fakeporteremail90372994@indigov.us
1E,45186498,CELL,16637224792
1E,45186498,EMAIL,fakeporteremail90372996@indigov.us
1E,45186499,HOME,11669549462
1E,45186499,CELL,14739926674
1E,45186499,EMAIL,fakeporteremail90372998@indigov.us
1E,45186500,HOME,12999415768
1E,45186500,CELL,16827374671
1E,45186500,EMAIL,fakeporteremail90373000@indigov.us
1E,45186501,HOME,16942818421
1E,45186501,CELL,12862889962
1E,45186501,EMAIL,fakeporteremail90373002@indigov.us
1E,45186502,HOME,13346811618
1E,45186502,CELL,17462491727
1E,45186502,EMAIL,fakeporteremail90373004@indigov.us
1E,45186504,HOME,18746463746
1E,45186504,CELL,16876744611
1E,45186504,EMAIL,fakeporteremail90373008@indigov.us
1E,45186505,CELL,11255579281
1E,45186505,EMAIL,fakeporteremail90373010@indigov.us
1E,45186506,CELL,12832418629
1E,45186507,HOME,17938973365
1E,45186507,CELL,13232498654
1E,45186507,EMAIL,fakeporteremail90373014@indigov.us
1E,45186508,CELL,11351422283
1E,45186508,EMAIL,fakeporteremail90373016@indigov.us
1E,45186509,HOME,16991793951
1E,45186509,CELL,17915986438
1E,45186509,EMAIL,fakeporteremail90373018@indigov.us
1E,45186510,HOME,15267659586
1E,45186510,CELL,19751341144
1E,45186510,EMAIL,fakeporteremail90373020@indigov.us
1E,45186511,HOME,16494492285
1E,45186511,CELL,12622833285
1E,45186511,EMAIL,fakeporteremail90373022@indigov.us
1E,45186512,HOME,15315679194
1E,45186512,CELL,19689784325
1E,45186512,EMAIL,fakeporteremail90373024@indigov.us
1E,45186513,HOME,13337871618
1E,45186513,CELL,19541737514
1E,45186513,EMAIL,fakeporteremail90373026@indigov.us
1E,45186514,HOME,19187135975
1E,45186514,CELL,18353571617
1E,45186514,EMAIL,fakeporteremail90373028@indigov.us
1E,45186515,CELL,13751164522
1E,45186516,HOME,16939185842
1E,45186516,CELL,16348645621
1E,45186518,HOME,11887985622
1E,45186518,CELL,17973663799
1E,45186518,EMAIL,fakeporteremail90373036@indigov.us
1E,45186519,CELL,14413753292
1E,45186519,EMAIL,fakeporteremail90373038@indigov.us
1E,45186520,CELL,17856796626
1E,45186520,EMAIL,fakeporteremail90373040@indigov.us
1E,45186521,CELL,16899117775
1E,45186521,EMAIL,fakeporteremail90373042@indigov.us
1E,45186522,CELL,11332888467
1E,45186523,CELL,19863724131
1E,45186524,CELL,16258463377
1E,45186525,HOME,12978672432
1E,45186525,CELL,18752141643
1E,45186525,EMAIL,fakeporteremail90373050@indigov.us
1E,45186526,CELL,11774182193
1E,45186527,HOME,13543349594
1E,45186527,CELL,16259296341
1E,45186527,EMAIL,fakeporteremail90373054@indigov.us
1E,45186528,HOME,16381743536
1E,45186528,CELL,16722369141
1E,45186611,CELL,19447271447
1E,45186528,EMAIL,fakeporteremail90373056@indigov.us
1E,45186529,HOME,16651849386
1E,45186529,CELL,14373319738
1E,45186530,HOME,12476537724
1E,45186530,CELL,17394215246
1E,45186530,EMAIL,fakeporteremail90373060@indigov.us
1E,45186531,HOME,19553775214
1E,45186531,CELL,13257288417
1E,45186532,HOME,11386649316
1E,45186532,CELL,11332961559
1E,45186532,EMAIL,fakeporteremail90373064@indigov.us
1E,45186533,HOME,12341396567
1E,45186533,CELL,14623437377
1E,45186533,EMAIL,fakeporteremail90373066@indigov.us
1E,45186534,HOME,16978959662
1E,45186534,CELL,17424395525
1E,45186534,EMAIL,fakeporteremail90373068@indigov.us
1E,45186535,HOME,18854287474
1E,45186535,CELL,13367865535
1E,45186535,EMAIL,fakeporteremail90373070@indigov.us
1E,45186536,CELL,19822489447
1E,45186536,EMAIL,fakeporteremail90373072@indigov.us
1E,45186537,HOME,12267196869
1E,45186537,CELL,13665847146
1E,45186537,EMAIL,fakeporteremail90373074@indigov.us
1E,45186538,HOME,17576963164
1E,45186538,CELL,16323968766
1E,45186538,EMAIL,fakeporteremail90373076@indigov.us
1E,45186539,HOME,19761385385
1E,45186539,CELL,12292421645
1E,45186539,EMAIL,fakeporteremail90373078@indigov.us
1E,45186540,CELL,16425712352
1E,45186541,HOME,13616824939
1E,45186541,CELL,12474234334
1E,45186541,EMAIL,fakeporteremail90373082@indigov.us
1E,45186542,HOME,18648258318
1E,45186542,CELL,17779961233
1E,45186542,EMAIL,fakeporteremail90373084@indigov.us
1E,45186543,HOME,19786336984
1E,45186543,CELL,15499734651
1E,45186543,EMAIL,fakeporteremail90373086@indigov.us
1E,45186544,HOME,19743197652
1E,45186544,CELL,17864858934
1E,45186544,EMAIL,fakeporteremail90373088@indigov.us
1E,45186545,HOME,19451466321
1E,45186545,CELL,16737432938
1E,45186545,EMAIL,fakeporteremail90373090@indigov.us
1E,45186546,HOME,12631246649
1E,45186546,CELL,14161119996
1E,45186546,EMAIL,fakeporteremail90373092@indigov.us
1E,45186547,HOME,16726473272
1E,45186547,CELL,11743799326
1E,45186547,EMAIL,fakeporteremail90373094@indigov.us
1E,45186548,HOME,12447743457
1E,45186548,CELL,17619976497
1E,45186548,EMAIL,fakeporteremail90373096@indigov.us
1E,45186549,HOME,11875169193
1E,45186549,CELL,12247272453
1E,45186549,EMAIL,fakeporteremail90373098@indigov.us
1E,45186550,CELL,15685295914
1E,45186551,HOME,11876194745
1E,45186551,CELL,17743776373
1E,45186551,EMAIL,fakeporteremail90373102@indigov.us
1E,45186552,HOME,16333651593
1E,45186552,CELL,13583294612
1E,45186552,EMAIL,fakeporteremail90373104@indigov.us
1E,45186553,CELL,12937417764
1E,45186553,EMAIL,fakeporteremail90373106@indigov.us
1E,45186554,HOME,11453632815
1E,45186554,CELL,15327254154
1E,45186554,EMAIL,fakeporteremail90373108@indigov.us
1E,45186555,HOME,11951299669
1E,45186555,CELL,15199329131
1E,45186555,EMAIL,fakeporteremail90373110@indigov.us
1E,45186556,HOME,11812584534
1E,45186556,CELL,15443997639
1E,45186556,EMAIL,fakeporteremail90373112@indigov.us
1E,45186557,HOME,12465768542
1E,45186557,CELL,12286269827
1E,45186557,EMAIL,fakeporteremail90373114@indigov.us
1E,45186558,HOME,19657813367
1E,45186558,CELL,11835319796
1E,45186558,EMAIL,fakeporteremail90373116@indigov.us
1E,45186559,HOME,17156836445
1E,45186559,CELL,18896664354
1E,45186559,EMAIL,fakeporteremail90373118@indigov.us
1E,45186560,HOME,12145974129
1E,45186560,CELL,14616173414
1E,45186786,WORK,14642828829
1E,45186560,EMAIL,fakeporteremail90373120@indigov.us
1E,45186561,HOME,18466345493
1E,45186561,CELL,16285394979
1E,45186562,HOME,13191776665
1E,45186562,CELL,14473627234
1E,45186562,EMAIL,fakeporteremail90373124@indigov.us
1E,45186563,HOME,15375671198
1E,45186563,CELL,11859222733
1E,45186563,EMAIL,fakeporteremail90373126@indigov.us
1E,45186564,HOME,11153588569
1E,45186564,CELL,12818132946
1E,45186564,EMAIL,fakeporteremail90373128@indigov.us
1E,45186565,HOME,17263681354
1E,45186565,CELL,19873546778
1E,45186565,EMAIL,fakeporteremail90373130@indigov.us
1E,45186566,CELL,15259558529
1E,45186566,EMAIL,fakeporteremail90373132@indigov.us
1E,45186567,CELL,14866596778
1E,45186568,CELL,16732511924
1E,45186569,HOME,14584152724
1E,45186569,CELL,16562217158
1E,45186569,EMAIL,fakeporteremail90373138@indigov.us
1E,45186570,CELL,14766976153
1E,45186570,EMAIL,fakeporteremail90373140@indigov.us
1E,45186573,CELL,18876839928
1E,45186573,EMAIL,fakeporteremail90373146@indigov.us
1E,45186574,HOME,19135398858
1E,45186574,CELL,13634544722
1E,45186574,EMAIL,fakeporteremail90373148@indigov.us
1E,45186575,HOME,17847356645
1E,45186575,CELL,13665183422
1E,45186576,HOME,17313679984
1E,45186576,CELL,18364697557
1E,45186576,EMAIL,fakeporteremail90373152@indigov.us
1E,45186577,CELL,19699385865
1E,45186577,EMAIL,fakeporteremail90373154@indigov.us
1E,45186578,HOME,14636138347
1E,45186578,CELL,13646694492
1E,45186578,EMAIL,fakeporteremail90373156@indigov.us
1E,45186579,CELL,15263198799
1E,45186580,CELL,16281938964
1E,45186580,EMAIL,fakeporteremail90373160@indigov.us
1E,45186581,HOME,18379828271
1E,45186581,CELL,13683185135
1E,45186581,EMAIL,fakeporteremail90373162@indigov.us
1E,45186582,CELL,13658697123
1E,45186583,CELL,17966599894
1E,45186584,CELL,17492215384
1E,45186585,CELL,13545496353
1E,45186586,CELL,11374431856
1E,45186587,HOME,15477347599
1E,45186587,CELL,12385373796
1E,45186587,EMAIL,fakeporteremail90373174@indigov.us
1E,45186588,CELL,14795492819
1E,45186589,CELL,14927136585
1E,45186589,EMAIL,fakeporteremail90373178@indigov.us
1E,45186590,CELL,13588674592
1E,45186591,HOME,12169983124
1E,45186591,CELL,17263372825
1E,45186591,EMAIL,fakeporteremail90373182@indigov.us
1E,45186592,CELL,19898337289
1E,45186593,HOME,11728166393
1E,45186593,CELL,17913257994
1E,45186594,CELL,19686272679
1E,45186594,EMAIL,fakeporteremail90373188@indigov.us
1E,45186595,HOME,18653441586
1E,45186595,CELL,15914936394
1E,45186595,EMAIL,fakeporteremail90373190@indigov.us
1E,45186596,HOME,19779433496
1E,45186596,CELL,13958251472
1E,45186596,EMAIL,fakeporteremail90373192@indigov.us
1E,45186597,HOME,19437232294
1E,45186597,CELL,16473579444
1E,45186597,EMAIL,fakeporteremail90373194@indigov.us
1E,45186598,HOME,17263269723
1E,45186598,CELL,12457783631
1E,45186599,HOME,15897617451
1E,45186599,CELL,16474467471
1E,45186599,EMAIL,fakeporteremail90373198@indigov.us
1E,45186600,CELL,15611898533
1E,45186600,EMAIL,fakeporteremail90373200@indigov.us
1E,45186601,CELL,14864365189
1E,45186602,CELL,13852625293
1E,45186603,CELL,15726673187
1E,45186604,HOME,13716484765
1E,45186604,CELL,14636754298
1E,45186604,EMAIL,fakeporteremail90373208@indigov.us
1E,45186608,CELL,17128976457
1E,45186609,CELL,12618953453
1E,45186611,WORK,16441151159
1E,45186611,EMAIL,fakeporteremail90373222@indigov.us
1E,45186612,WORK,12817687813
1E,45186612,CELL,13199847845
1E,45186617,WORK,11382671885
1E,45186617,CELL,13593725247
1E,45186618,HOME,16378465958
1E,45186618,WORK,15813982247
1E,45186618,CELL,15694186711
1E,45186619,CELL,18753913647
1E,45186620,HOME,15147554284
1E,45186620,CELL,14782645731
1E,45186622,CELL,11849911222
1E,45186623,CELL,19352446215
1E,45186623,EMAIL,fakeporteremail90373246@indigov.us
1E,45186624,CELL,13348999539
1E,45186625,CELL,19293415563
1E,45186626,CELL,18838342978
1E,45186627,CELL,18843118727
1E,45186628,CELL,16874841723
1E,45186629,CELL,13677159913
1E,45186631,CELL,13427422446
1E,45186632,HOME,12189188152
1E,45186632,CELL,15616389894
1E,45186633,HOME,11365899731
1E,45186633,CELL,18263861474
1E,45186634,HOME,18235183147
1E,45186634,CELL,14682398422
1E,45186634,EMAIL,fakeporteremail90373268@indigov.us
1E,45186635,CELL,19564482968
1E,45186636,CELL,12692678311
1E,45186637,CELL,12792594634
1E,45186638,CELL,11657273667
1E,45186639,CELL,14665233382
1E,45186639,EMAIL,fakeporteremail90373278@indigov.us
1E,45186640,CELL,18178665899
1E,45186641,HOME,11837978677
1E,45186641,CELL,15918191421
1E,45186641,EMAIL,fakeporteremail90373282@indigov.us
1E,45186642,CELL,15942399142
1E,45186643,CELL,15253373293
1E,45186644,CELL,18126232193
1E,45186645,HOME,16984837212
1E,45186645,CELL,16235577211
1E,45186646,CELL,13542316354
1E,45186647,CELL,17111394149
1E,45186648,CELL,11449448985
1E,45186742,CELL,15499198623
1E,45186743,CELL,12542555942
1E,45186744,CELL,14653919717
1E,45186746,CELL,12745294554
1E,45186747,CELL,12645966863
1E,45186748,CELL,14847243443
1E,45186749,CELL,11383378524
1E,45186750,CELL,14587276138
1E,45186751,CELL,15813949638
1E,45186752,CELL,18815356545
1E,45186753,HOME,17922951979
1E,45186753,CELL,15714378514
1E,45186754,CELL,14294996334
1E,45186755,CELL,18694495647
1E,45186756,HOME,16456195176
1E,45186756,WORK,11111872252
1E,45186756,CELL,14159914678
1E,45186757,CELL,13385629926
1E,45186758,CELL,11454497614
1E,45186759,CELL,17756832659
1E,45186760,HOME,19965478132
1E,45186760,CELL,18115968616
1E,45186761,HOME,16136615587
1E,45186761,CELL,15371991188
1E,45186762,CELL,16823778679
1E,45186767,CELL,17498296467
1E,45186768,CELL,13916413738
1E,45186768,EMAIL,fakeporteremail90373536@indigov.us
1E,45186769,CELL,14926284628
1E,45186770,CELL,14835358745
1E,45186770,EMAIL,fakeporteremail90373540@indigov.us
1E,45186771,CELL,18284494446
1E,45186772,CELL,12687745697
1E,45186774,CELL,17422299346
1E,45186775,HOME,12426254914
1E,45186775,CELL,11172145796
1E,45186778,CELL,15347899446
1E,45186778,EMAIL,fakeporteremail90373556@indigov.us
1E,45186779,HOME,16713319533
1E,45186779,WORK,13191344665
1E,45186779,CELL,17862383796
1E,45186781,CELL,14563756929
1E,45186782,CELL,11144949297
1E,45186783,CELL,17266487287
1E,45186784,CELL,19948395127
1E,45186785,CELL,17337531483
1E,45186786,HOME,11199252757
1E,45186786,CELL,15714888162
1E,45186787,CELL,14893924651
1E,45186788,CELL,16731785847
1E,45186789,CELL,14191147529
1E,45186790,CELL,12186236999
1E,45186791,CELL,12756356556
1E,45186792,HOME,17246155975
1E,45186792,CELL,18276697887
1E,45186792,EMAIL,fakeporteremail90373584@indigov.us
1E,45186793,CELL,14284791126
1E,45186794,CELL,12877723475
1E,45186795,CELL,13917593479
1E,45186795,EMAIL,fakeporteremail90373590@indigov.us
1E,45186797,CELL,14835153557
1E,45186798,HOME,12771245944
1E,45186798,CELL,11943248768
1E,45186798,EMAIL,fakeporteremail90373596@indigov.us
1E,45186799,HOME,17881794888
1E,45186799,CELL,13638574477
1E,45186800,CELL,13416881513
1E,45186801,CELL,17294944682
1E,45186801,EMAIL,fakeporteremail90373602@indigov.us
1E,45186802,CELL,12764312253
1E,45186803,CELL,14421995535
1E,45186803,EMAIL,fakeporteremail90373606@indigov.us
1E,45186804,CELL,11118125719
1E,45186805,CELL,14683316377
1E,45186806,HOME,11621512184
1E,45186806,CELL,12423962218
1E,45186807,CELL,13362624547
1E,45186809,CELL,15519451547
1E,45186810,HOME,18382366283
1E,45186810,CELL,16265591777
1E,45186811,CELL,12847977916
1E,45186811,EMAIL,fakeporteremail90373622@indigov.us
1E,45186812,HOME,17929369472
1E,45186812,CELL,18231665615
1E,45186814,CELL,19812378762
1E,45186815,HOME,15371469882
1E,45186815,CELL,11582342921
1E,45186815,EMAIL,fakeporteremail90373630@indigov.us
1E,45186816,HOME,14122335715
1E,45186816,CELL,16872866652
1E,45186817,CELL,13718573182
1E,45186818,CELL,19548792639
1E,45186818,EMAIL,fakeporteremail90373636@indigov.us
1E,45186819,HOME,11977635456
1E,45186819,CELL,13626229829
1E,45186820,CELL,19376873787
1E,45186824,CELL,15139879766
1E,45186825,CELL,13124891569
1E,45186826,HOME,17375871873
1E,45186826,CELL,16877388933
1E,45186826,EMAIL,fakeporteremail90373652@indigov.us
1E,45186828,WORK,15778376395
1E,45186828,CELL,15433937266
1E,45186828,EMAIL,fakeporteremail90373656@indigov.us
1E,45186829,CELL,17493826893
1E,45186830,CELL,14823473649
1E,45186831,CELL,19166679373
1E,45186832,CELL,13719659785
1E,45186833,HOME,12491984777
1E,45186833,WORK,14464326645
1E,45186833,CELL,17481314182
1E,45186834,CELL,19531967959
1E,45186835,CELL,18714633225
1E,45186836,CELL,18693733387
1E,45186837,CELL,12883537759
1E,45186837,EMAIL,fakeporteremail90373674@indigov.us
1E,45186838,CELL,16721781258
1E,45186838,EMAIL,fakeporteremail90373676@indigov.us
1E,45186839,CELL,12731678876
1E,45186840,CELL,15281388716
1E,45186841,CELL,14993178958
1E,45186842,HOME,17799577853
1E,45186842,CELL,19735453542
1E,45186843,CELL,19342726336
1E,45186844,CELL,12982818262
1E,45186845,CELL,12846717571
1E,45186846,CELL,12645132494
1E,45186847,CELL,17931764586
1E,45186848,CELL,19819729349
1E,45186849,CELL,11136622158
1E,45186851,CELL,14118433587
1E,45186852,CELL,17519411817
1E,45186853,CELL,11524777761
1E,45186854,HOME,12539182611
1E,45186854,CELL,15662588288
1E,45186855,CELL,14435457841
1E,45186856,CELL,13444621256
1E,45186857,CELL,14983689393
1E,45186858,HOME,11967874767
1E,45186858,CELL,15522825938
1E,45186859,CELL,16778664174
1E,45186860,CELL,12969896939
1E,45186861,CELL,19867212899
1E,45186862,CELL,14422141956
1E,45186863,CELL,14896638414
1E,45186865,CELL,18524647777
1E,45186866,CELL,11817915257
1E,45186867,CELL,13553378798
1E,45186868,CELL,12172127895
1E,45186869,CELL,19938122377
1E,45186871,CELL,14276735468
1E,45186872,CELL,15256961228
1E,45186873,CELL,18413696322
1E,45186874,CELL,19963143174
1E,45186876,CELL,16282256159
1E,45186877,CELL,13751885116
1E,45186878,CELL,13133191388
1E,45186879,HOME,13765117564
1E,45186879,CELL,17886234288
1E,45186880,CELL,13989687959
1E,45186882,CELL,16625935234
1E,45186883,CELL,11983696465
1E,45186883,EMAIL,fakeporteremail90373766@indigov.us
1E,45186884,CELL,14751111867
1E,45186888,CELL,11269532187
1E,45186889,CELL,11662784127
1E,45186890,HOME,16574255291
1E,45186890,CELL,12978552355
1E,45186892,CELL,19989667324
1E,45186895,CELL,15327414114
1E,45186896,CELL,17456868317
1E,45186897,CELL,12949992641
1E,45186901,CELL,12978297877
1E,45186902,WORK,13836724548
1E,45186902,CELL,14885156891
1E,45194115,CELL,14357528743
1E,45194993,CELL,11145114645
1E,45194994,CELL,18883235876
1E,45195396,CELL,18233328241
1E,45197166,HOME,11426635516
1E,45197166,CELL,11391156771
1E,45197169,HOME,14328535571
1E,45197169,CELL,12318326972
1E,45197958,CELL,12678846248
1E,45198256,HOME,16992866649
1E,45198256,CELL,13972791912
1E,45198322,CELL,11851827339
1E,45198411,CELL,11362435251
1E,45198573,HOME,14779211353
1E,45198573,CELL,14858864436
1E,45198643,CELL,11789143396
1E,45198893,CELL,12321294773
1E,45198894,CELL,14339256697
1E,45198905,CELL,13527787981
1E,45199359,CELL,15574489485
1E,45199360,CELL,16674414418
1E,45200718,HOME,19378524912
1E,45200718,CELL,13381691361
1E,45201210,CELL,13993919819
1E,45203473,HOME,18938447845
1E,45203473,EMAIL,fakeporteremail90406946@indigov.us
1E,45206511,EMAIL,fakeporteremail90413022@indigov.us
1E,45209986,CELL,15968925275
1E,45210310,CELL,13675572333
1E,45211089,CELL,13311116317
1E,45211448,CELL,13516222299
1E,45214819,CELL,14118329521
1E,45216429,HOME,11815679452
1E,45216429,CELL,17769566772
1E,45217131,CELL,17639511757
1E,45217186,HOME,13651944347
1E,45217186,CELL,15685315291
1E,45217186,EMAIL,fakeporteremail90434372@indigov.us
1E,45221489,HOME,13497156287
1E,45221489,CELL,16859296145
1E,45221507,CELL,11687292639
1E,45221570,CELL,15855219328
1E,45221571,CELL,15643547573
1E,45221610,CELL,14315787742
1E,45221673,CELL,11438948738
1E,45221674,CELL,18929414982
1E,45221821,CELL,14642188158
1E,45221948,HOME,19428855574
1E,45221948,CELL,11741197469
1E,45221962,CELL,15425853523
1E,45222042,CELL,17777369761
1E,45222046,CELL,14592579515
1E,45222047,CELL,15876264296
1E,45222077,HOME,11665884174
1E,45222077,CELL,16515344478
1E,45222079,HOME,15313633253
1E,45222079,CELL,13332421841
1E,45222090,CELL,17482319231
1E,45222094,CELL,12588933675
1E,45222099,HOME,14777787347
1E,45222099,CELL,19187817186
1E,45222198,WORK,17894719568
1E,45222198,CELL,18557969669
1E,45222198,EMAIL,fakeporteremail90444396@indigov.us
1E,45222199,CELL,17723755427
1E,45222199,EMAIL,fakeporteremail90444398@indigov.us
1E,45222201,CELL,14134766636
1E,45222204,CELL,15758688561
1E,45222205,HOME,18858345132
1E,45222205,CELL,19869522196
1E,45222206,CELL,19332237521
1E,45222207,WORK,19945695473
1E,45222207,CELL,18153165695
1E,45222209,HOME,14879962256
1E,45222209,CELL,12127585389
1E,45222210,HOME,18337275564
1E,45222210,CELL,18636677213
1E,45222211,CELL,13172367934
1E,45222212,HOME,17746532757
1E,45222212,WORK,15755342543
1E,45222212,CELL,17738973345
1E,45222212,EMAIL,fakeporteremail90444424@indigov.us
1E,45222214,HOME,12558471158
1E,45222214,CELL,11427289188
1E,45222215,CELL,18159573623
1E,45222215,EMAIL,fakeporteremail90444430@indigov.us
1E,45222219,WORK,17871281183
1E,45222219,CELL,16843723982
1E,45222220,WORK,17438947981
1E,45222220,CELL,17251914654
1E,45222223,CELL,17348778784
1E,45222225,HOME,12428698731
1E,45222225,CELL,15859877478
1E,45222226,HOME,17899441976
1E,45222226,EMAIL,fakeporteremail90444452@indigov.us
1E,45222227,HOME,19498123589
1E,45222227,CELL,15536786291
1E,45222227,EMAIL,fakeporteremail90444454@indigov.us
1E,45222228,HOME,14819694292
1E,45222228,CELL,11385382478
1E,45222228,EMAIL,fakeporteremail90444456@indigov.us
1E,45222229,CELL,11252494862
1E,45222230,HOME,17785216345
1E,45222230,CELL,16255753995
1E,45222231,CELL,19273428841
1E,45222233,CELL,13288681179
1E,45222233,EMAIL,fakeporteremail90444466@indigov.us
1E,45222234,HOME,17618844226
1E,45222234,CELL,13795828369
1E,45222234,EMAIL,fakeporteremail90444468@indigov.us
1E,45222237,HOME,14959179174
1E,45222237,CELL,13514264461
1E,45222238,HOME,17737845157
1E,45222238,CELL,15926376641
1E,45222240,CELL,13384283662
1E,45222241,CELL,18778328217
1E,45222241,EMAIL,fakeporteremail90444482@indigov.us
1E,45222243,CELL,14415866325
1E,45222245,WORK,13443594685
1E,45222245,CELL,14346976437
1E,45222245,EMAIL,fakeporteremail90444490@indigov.us
1E,45222248,HOME,11827158788
1E,45222248,CELL,18223818884
1E,45222248,EMAIL,fakeporteremail90444496@indigov.us
1E,45222249,HOME,19595868769
1E,45222249,CELL,15621936253
1E,45222251,HOME,18619883154
1E,45222251,CELL,12487224185
1E,45222251,EMAIL,fakeporteremail90444502@indigov.us
1E,45222252,WORK,11193531313
1E,45222252,CELL,12119369171
1E,45222252,EMAIL,fakeporteremail90444504@indigov.us
1E,45222253,CELL,17378921697
1E,45222254,CELL,16487323685
1E,45222255,HOME,18974592824
1E,45222255,CELL,15532474691
1E,45222255,EMAIL,fakeporteremail90444510@indigov.us
1E,45222256,HOME,18592162145
1E,45222256,CELL,16376937755
